sim_id,n_ex,n_in,eib,psi_duration,psi_rise,psi_decay,psi_maxval,offset_linear,exp_linear,offset_dexp,exp_0,knee,exp_1
1603,5798,4202,1.3798191337458354,0.013,0.0007,0.0123,263559.1595842289,3.3164662937464735,1.4236651482647416,3.2055378567426422,-86.0146415500052,29.57527824068658,87.44947497046127
1604,4015,5985,0.670843776106934,0.0177,0.0009,0.0168,257565.91156079955,3.7335512770793358,1.6352272790025746,4.5421343506403895,0.1656473011336058,345.7840178606464,1.8745822216867674
1605,637,9363,0.06803374986649578,0.0213,0.0015,0.019799999999999998,272980.201170154,4.2536886117844395,1.8811426167532348,5.071853773779008,0.1835028654127821,770.4854303985039,2.1110084337754422
1606,8914,1086,8.208103130755065,0.0058,0.0005,0.005299999999999999,280719.3332697609,2.3227473472646896,0.932916842405332,4.785080667177595,0.30125545450145835,2125.897927132035,1.7906133588660818
1607,1583,8417,0.18807175953427588,0.0196,0.0013,0.0183,266960.70362460706,4.27130172885381,1.8996764294927082,4.9553203060414965,0.18552970304212957,675.9233033689712,2.050331870340199
1608,3441,6559,0.5246226558926665,0.017,0.001,0.016,259109.87972018053,3.8495137050812946,1.6869484669028583,4.670452042636128,0.18835394584410717,427.30780942522864,1.9106464111833223
1609,9777,223,43.84304932735426,0.0049,0.0005,0.004399999999999999,289321.7440124562,2.0247680839783944,0.7847985086301006,4.825758764170089,0.11085898624019001,6299.086682139058,1.9904758682597083
1610,9604,396,24.252525252525253,0.0049,0.0005,0.004399999999999999,286829.00618472305,2.0642555210238087,0.8089596910497544,4.912390161396583,0.19620041369250796,5464.632614147419,1.9398119536957013
1611,1558,8442,0.1845534233593935,0.0196,0.0013,0.0183,268563.7426061221,4.160097829071873,1.8330823122221522,5.060672294061344,0.27310199838596433,737.1140713831386,2.0084582152525283
1612,5121,4879,1.0496003279360524,0.0143,0.0008,0.0135,260709.48807185353,3.545582778538354,1.5380177896969232,4.506128415658595,0.2368458647391677,346.0370418115022,1.7780639989833327
1613,9841,159,61.893081761006286,0.004700000000000001,0.0005,0.004200000000000001,290368.67560881854,1.786676105314763,0.6564829643151819,4.922125912243633,0.11145832976157115,8351.89853600913,2.0286511584413773
1614,242,9758,0.024800163968026236,0.0203,0.0016,0.018699999999999998,277668.0457979633,4.196927861811775,1.8370778161001458,5.24624169736342,0.24678080945010303,1043.6954087246652,2.127152202633735
1615,424,9576,0.04427736006683375,0.0207,0.0015,0.0192,274445.87221698684,4.182153578874764,1.8340157724003467,5.190948590084437,0.2254710461140239,979.1424616153774,2.123647788462239
1616,193,9807,0.019679820536351585,0.0221,0.0016,0.0205,276670.1374603906,4.267130833671869,1.8748783647053957,5.270279722913828,0.28225467896194684,1005.8528549577483,2.103087697869284
1617,8366,1634,5.119951040391677,0.0068,0.0006,0.0062,278863.4452092245,2.476527082747257,1.003144471023783,4.575890212889915,0.3277427449714573,927.1393583499827,1.6796544450892936
1618,9086,914,9.940919037199125,0.0055,0.0005,0.004999999999999999,282264.8244667874,2.4587160621609727,1.0117926115522158,4.8097408256753,0.27184372695891074,2559.2801311862686,1.8291714114881903
1619,130,9870,0.013171225937183385,0.0216,0.0016,0.02,277087.3428921259,4.2485383634747755,1.867395681261033,5.239429135657359,0.26049014848307406,981.5863665559053,2.111280196098247
1620,4377,5623,0.7784101013693758,0.0158,0.0009,0.014900000000000002,260738.70033803448,3.6817747307764237,1.6046898061157242,3.419107990730816,-122.85900763035602,41.31782674511291,124.39375781369588
1621,7455,2545,2.9292730844793713,0.0091,0.0006,0.0085,271515.62635757227,2.9168467429995015,1.2348596893663806,4.287188351815588,0.22988742693069386,390.52154704151116,1.6733578855934357
1622,7492,2508,2.9872408293460926,0.0084,0.0006,0.0078,270860.02072718483,2.859669227978276,1.2041891378733163,4.483834857994468,0.35067078670543056,498.4712784822907,1.6317987346853218
1623,533,9467,0.05630083447765924,0.0209,0.0015,0.019399999999999997,272744.0029035991,4.382415527261124,1.9502005764067256,5.112548181075365,0.19414750045745222,860.0512719077822,2.1187644131100627
1624,9900,100,99.0,0.004700000000000001,0.0005,0.004200000000000001,288977.78890990274,1.830316595173942,0.6833636969885487,4.8467717587261845,0.067423650805914,8209.486423241347,2.0434476159141046
1625,9900,100,99.0,0.004700000000000001,0.0005,0.004200000000000001,291361.6394799792,1.9039700846660503,0.7245682365399619,4.7892866272595445,0.048713315576137284,7655.313846494892,2.037569061629907
1626,9305,695,13.388489208633093,0.0054,0.0005,0.0049,284480.2835602748,2.3773380854494115,0.9750410956490012,2.329259414921807,-123.27181201018375,16.527314937723826,124.30478879867867
1627,6148,3852,1.5960539979231567,0.0122,0.0007,0.011500000000000002,263071.62740449526,3.337012927938782,1.4462407145319083,4.295575173718226,0.18173764860481595,291.02900757779315,1.7362318019535747
1628,8763,1237,7.084074373484236,0.0061,0.0006,0.0055000000000000005,279829.20571256545,2.5305709681289805,1.04941368120725,2.5312089026214224,-103.50977582027377,17.85676701939007,104.63528351608237
1629,494,9506,0.05196717862402693,0.0215,0.0015,0.019999999999999997,273483.08970520744,4.099337961986243,1.7906835596468458,5.169929983761082,0.22097626782565902,916.3084783086495,2.1193729143430096
1630,2100,7900,0.26582278481012656,0.0189,0.0012,0.0177,265871.39684494614,4.100859024327361,1.8034365350972132,4.975156075483279,0.24503536726028202,682.0564089982868,1.9952140989432274
1631,717,9283,0.07723796186577615,0.0201,0.0015,0.0186,273350.63070431305,4.26724688693997,1.8803816466071004,5.144550716439897,0.1854335070749535,969.57714653769,2.141328744968985
1632,1174,8826,0.13301608882846136,0.0202,0.0014,0.0188,267461.0040621057,4.277893588423328,1.901549881279894,5.087433792196037,0.26542436965765465,735.8599950129002,2.0332200101201545
1633,960,9040,0.10619469026548672,0.0202,0.0014,0.0188,272429.04142723465,4.328756934871174,1.918436733678041,5.1584882415737,0.27835268126273216,846.5789551235629,2.05123169300327
1634,865,9135,0.09469074986316366,0.0204,0.0014,0.019000000000000003,271210.6174471258,4.253656016763058,1.8814314309112596,5.171039318161559,0.28448724623623767,850.2364323825083,2.051541225329456
1635,5352,4648,1.1514629948364887,0.0143,0.0008,0.0135,263071.636583798,3.398075009649184,1.4614326590074018,4.451048680313469,0.21728150120288792,330.19430810326304,1.7711337520856236
1636,9603,397,24.188916876574307,0.0049,0.0005,0.004399999999999999,286886.6181312646,2.074488676636295,0.810574537385768,4.901354520886722,0.19495419640769565,5215.0564623363025,1.9394554577127971
1637,105,9895,0.010611419909044972,0.0215,0.0015,0.019999999999999997,277018.53660039266,4.318910123628987,1.905080555075641,5.203257981107127,0.24590916406232557,903.8520547175403,2.108518393144596
1638,197,9803,0.020095889013567275,0.0214,0.0015,0.019899999999999998,274367.3085245289,4.46669207794587,1.9896555072334032,5.2018064544167375,0.2465683776854596,940.6477252293149,2.1075855897286053
1639,1978,8022,0.24657192720019946,0.0181,0.0012,0.016900000000000002,262782.05145824916,4.131246710969676,1.8222939190396246,5.000793869876543,0.27130563914860945,703.467869672274,1.9818530550496347
1640,1749,8251,0.21197430614470975,0.0208,0.0013,0.0195,265225.65361632704,4.135542161789969,1.8162464563687655,5.004362744233178,0.21890910200091276,723.7492518137269,2.039389269085913
1641,2618,7382,0.35464643727986994,0.0182,0.0011,0.0171,263365.8398009531,3.812289013994831,1.6492465664206335,4.866681009238512,0.20318830928200157,615.0960771711544,1.9872445250034383
1642,6005,3995,1.5031289111389237,0.0123,0.0007,0.011600000000000001,264232.7771152127,3.381926033884703,1.4664276976395667,4.353387441098151,0.21870587627448135,306.2255514827737,1.722766641046901
1643,5735,4265,1.3446658851113715,0.0131,0.0007,0.012400000000000001,264409.70496817044,3.42084068168261,1.4797770129573298,4.436555584977273,0.22195859312151606,357.87133430968913,1.7577249264648915
1644,2878,7122,0.40409997191800057,0.0183,0.0011,0.0172,260041.52453952204,3.8001329092598066,1.6497752028579424,3.614384601730969,-110.35477942301122,48.32590549205927,111.98443103662377
1645,9680,320,30.25,0.0048000000000000004,0.0005,0.0043,289165.7002674892,2.081988205282912,0.8193012512360053,5.0201358230023105,0.17733032151074135,7976.153794861857,2.0024615263800842
1646,5452,4548,1.198768689533861,0.0136,0.0008,0.012799999999999999,262695.9822782191,3.5335811792800147,1.5419951338749094,4.399896632799121,0.1955103934916086,323.2182900969137,1.7704875314122397
1647,9222,778,11.853470437017995,0.0054,0.0005,0.0049,284639.3239670206,2.288978863768202,0.9218952802200624,4.822934667555383,0.2669329746232044,2932.0705397118977,1.836161456703863
1648,8125,1875,4.333333333333333,0.007,0.0006,0.0064,274104.885971276,2.6932827467524696,1.1300037140478614,2.705643095109201,-99.00744714600407,20.26943751116627,100.21351275072894
1649,396,9604,0.04123281965847563,0.0218,0.0015,0.0203,278202.35692733905,4.518552579528249,2.0195301759116147,5.170606487447608,0.18524125605117248,975.1025669298044,2.1540594092774894
1650,290,9710,0.029866117404737384,0.0208,0.0015,0.019299999999999998,275820.6112645605,4.315327405844268,1.9045477539194051,5.2041804890613905,0.23297876454275285,991.2461201014279,2.121014022906798
1651,326,9674,0.033698573495968574,0.0212,0.0015,0.0197,275380.2188258214,4.3225856138506185,1.9121853215532365,5.224009206970262,0.25645878650532167,952.8390211708073,2.107865319706329
1652,9417,583,16.152658662092623,0.0052,0.0005,0.004699999999999999,286150.174751344,2.239248805947398,0.8957528947889082,4.881211108856594,0.22903175758246855,4188.993025636624,1.89538625246465
1653,2879,7121,0.40429714927678695,0.0173,0.0011,0.0162,262235.5790117607,4.001629622510916,1.7633106190974006,4.787404307460517,0.21057857474245184,508.08975677873445,1.9416752989974781
1654,9807,193,50.81347150259067,0.0048000000000000004,0.0005,0.0043,289359.0151699957,2.2165132576276125,0.8944980367824065,4.838968688268619,0.10749088392052124,6639.953179304857,1.9996249153164731
1655,8771,1229,7.136696501220505,0.006,0.0006,0.0054,278988.0711064688,2.5048158743626736,1.0369661655874187,2.5336572337724372,-89.80711784821065,18.477570907934574,90.93472435192349
1656,9404,596,15.778523489932885,0.0052,0.0005,0.004699999999999999,285407.96326264937,2.3257832608786018,0.94711669389765,4.863450895137806,0.21713584699380892,4130.215104896516,1.901727792546516
1657,2274,7726,0.2943308309603935,0.0191,0.0012,0.0179,264304.56731377525,4.020594586484206,1.7659863396981317,4.876896830802094,0.20760325635551743,577.6927090868636,1.989456135297665
1658,8855,1145,7.7336244541484715,0.0059,0.0006,0.0053,278926.2342687835,2.5656053415316626,1.0718342630142552,2.5097947279193282,-121.54463830725737,20.912851363856742,122.6608767795172
1659,470,9530,0.04931794333683106,0.021,0.0015,0.0195,274387.69791848975,4.279430802354851,1.8846327734468005,5.22646227635937,0.2847792750259462,929.78444575013,2.0786979194994215
1660,102,9898,0.010305112143867447,0.0216,0.0016,0.02,279764.8633975103,4.303526221489786,1.8911251393892166,5.296145209487864,0.2922008774146094,1005.7047152708109,2.1044736107036353
1661,1108,8892,0.1246063877642825,0.021,0.0014,0.019600000000000003,268066.6703722678,4.270490618507923,1.8979288602441533,5.005860555450921,0.2291818583635741,646.5907797281016,2.0311762521597876
1662,1828,8172,0.22369065100342633,0.019,0.0013,0.0177,267645.2758628617,4.134202222689584,1.8166170318914059,3.758379959233776,-121.81887923375703,68.1708941585143,123.51653372974936
1663,9855,145,67.96551724137932,0.0045000000000000005,0.0005,0.004,288709.5114227544,2.1182326530792395,0.8500871561049659,5.0286775173148115,0.12359862404269796,10754.394322645425,2.061166584085164
1664,9771,229,42.66812227074236,0.0049,0.0005,0.004399999999999999,288491.5509066271,1.9124678567343871,0.7187543959742517,4.87772894005204,0.09452635835764193,7457.305694150594,2.0310922953404433
1665,9692,308,31.467532467532468,0.0049,0.0005,0.004399999999999999,287517.1660324051,2.0552393564514295,0.8010084485792777,4.817862963638178,0.14739733468781313,5302.82702196727,1.9495811438622497
1666,377,9623,0.03917697183830406,0.0207,0.0015,0.0192,275030.3787652522,4.2788851953526965,1.8862587589352489,5.223640704610025,0.25509286090299216,981.7517343298008,2.1080142559299526
1667,9673,327,29.581039755351682,0.0049,0.0005,0.004399999999999999,288372.41356632306,2.1585696382041952,0.862915752490407,4.846752249192602,0.15514928731337457,5491.168895288519,1.9548559603638174
1668,231,9769,0.023646227863650324,0.0207,0.0016,0.0191,277281.5810125609,4.448171715472584,1.9800707417756704,5.2935642650774675,0.2998849963049628,1032.1103562306764,2.0949393924152946
1669,1102,8898,0.12384805574286356,0.021,0.0014,0.019600000000000003,272101.9179713508,4.096247428383473,1.7885201149547565,5.104188580462358,0.25377944320433343,768.7232354119382,2.050778007431103
1670,9695,305,31.78688524590164,0.0048000000000000004,0.0005,0.0043,287646.9364827878,2.026856621277843,0.787216113986231,4.854123663395314,0.13931221435298413,6007.490815330401,1.9743311558586145
1671,288,9712,0.029654036243822075,0.0213,0.0015,0.019799999999999998,274653.1222178802,4.344931427006582,1.9192170027532955,5.269092997787536,0.2807929575108476,1040.9086414034764,2.1041233288900125
1672,3730,6270,0.594896331738437,0.0166,0.001,0.0156,259032.65919586766,3.8216711003504136,1.6753109709278238,4.6528713156234165,0.18337456011227007,437.5875227377871,1.90694755819405
1673,9610,390,24.641025641025642,0.005000000000000001,0.0005,0.0045000000000000005,287270.6955516243,2.1581318237909404,0.8575241433589215,4.746756065991037,0.1595632731021419,3971.433575597107,1.910016034487984
1674,474,9526,0.049758555532227584,0.0202,0.0015,0.018699999999999998,274196.0005933357,4.369368996098359,1.937928877631598,5.1605166987249245,0.19598649355708872,973.602202067508,2.1395081799755555
1675,6904,3096,2.2299741602067185,0.0105,0.0007,0.009800000000000001,267232.7402731592,3.190351655906661,1.3719930932556152,4.34367365358727,0.24229984631564266,363.86997479968375,1.6887919078888072
1676,9594,406,23.63054187192118,0.0049,0.0005,0.004399999999999999,286987.77562807273,2.041928823380514,0.7934483524294178,4.980534481125619,0.1929209569847474,6480.542475854082,1.9731895366526169
1677,303,9697,0.031246777353820768,0.0206,0.0015,0.0191,277572.3923578594,4.376555891926827,1.940549302023584,5.225204869387679,0.2531879237313688,986.2403071948282,2.1091421179208574
1678,8558,1442,5.934812760055478,0.0063,0.0006,0.0057,279036.56950532197,2.497767655192399,1.0270606818455061,4.598243248956928,0.3140911670178225,1103.6415029511088,1.7023857368428132
1679,9808,192,51.083333333333336,0.0048000000000000004,0.0005,0.0043,289912.6648573333,2.114999884343789,0.8358453756206801,2.0764268827668086,-91.48391972393033,14.821375042526897,92.4005854052736
1680,456,9544,0.04777870913663034,0.0205,0.0015,0.019,273843.6473972359,4.385258620936657,1.9490104168707698,5.146766627890331,0.2048441449151481,880.1335184532925,2.1249394212415367
1681,2938,7062,0.416029453412631,0.0179,0.0011,0.0168,260689.1568478208,4.008165156641642,1.7680123068968145,3.607516784612075,-109.70443062585335,50.33796307896775,111.3292066296172
1682,465,9535,0.04876769795490299,0.02,0.0015,0.0185,275685.5924266291,4.273656887953363,1.8832543185746349,5.186492664984131,0.259695498476793,885.3041577449366,2.0843591940706796
1683,110,9890,0.011122345803842264,0.0219,0.0016,0.0203,278740.6826081214,4.391977738014248,1.9464510392595102,5.261610150316884,0.2524451049643696,1024.950468132585,2.1293931300523834
1684,9889,111,89.09009009009009,0.0048000000000000004,0.0005,0.0043,290038.55049128673,1.8981876180946795,0.7222723339193511,4.725824573204063,0.042257637676530985,6635.689635582335,2.017370684073751
1685,8301,1699,4.885815185403178,0.0069,0.0006,0.0063,275870.58951991354,2.6459098821354896,1.0970390755238382,4.5646479803148985,0.3288368042995386,865.0875650823091,1.677587451698351
1686,4215,5785,0.7286084701815039,0.0167,0.0009,0.015799999999999998,258689.23427893958,3.6265635436214705,1.5752731813035894,4.548423117364916,0.13955698563908608,391.6776804600776,1.9035175846565482
1687,4999,5001,0.9996000799840032,0.0151,0.0008,0.0143,260968.8737302713,3.6284918750364694,1.5875895186231388,4.388122876368085,0.12339996744499694,318.27218959594666,1.84227742643545
1688,9603,397,24.188916876574307,0.005000000000000001,0.0005,0.0045000000000000005,287025.4171512385,2.185460711007467,0.8724374631174526,2.206234035323649,-116.20899986798402,15.568887667511467,117.18695954975522
1689,471,9529,0.04942806170637003,0.021,0.0015,0.0195,275616.8754120881,4.278910358499568,1.8845129562211818,5.202706347560315,0.24575233122579515,989.4089577068618,2.105811554049902
1690,1477,8523,0.17329578786812155,0.0215,0.0013,0.0202,269440.5397410798,4.179602267577314,1.8416566346806964,5.047572160197203,0.2588008096117524,684.2852403397678,2.018446323505032
1691,5911,4089,1.4455857177794083,0.0134,0.0007,0.012700000000000001,265688.7992246322,3.1981009350618126,1.3559100185413895,4.373847513535586,0.22565009273716316,295.27637355174227,1.7246374376724012
1692,154,9846,0.015640869388584198,0.021,0.0015,0.0195,280050.9550602607,4.434353625662688,1.96826886603562,5.222780898323795,0.20638019293784982,1049.9081782664791,2.156506676127849
1693,7808,2192,3.562043795620438,0.0078,0.0006,0.0072,272447.7204009959,2.7932912792432014,1.1700911227646784,4.441917113439255,0.3184816238603643,521.0142946642673,1.645089018893455
1694,9665,335,28.850746268656717,0.0048000000000000004,0.0005,0.0043,289040.6413564434,2.121245434809363,0.8382425634399241,4.846619298002025,0.1518721421331584,5570.0276630505,1.9573743117594256
1695,248,9752,0.02543068088597211,0.0201,0.0015,0.0186,277524.7126773473,4.279813709325416,1.8824493200657106,5.316048217713134,0.3254163928399968,1064.6907642587112,2.0773354029834383
1696,270,9730,0.02774922918807811,0.0206,0.0016,0.019,276260.1588025344,4.322610930018744,1.9119787964256005,5.2021798639802395,0.22185306879868272,977.4614684878144,2.1324501782275784
1697,5869,4131,1.420721374969741,0.0136,0.0007,0.0129,264152.22881308076,3.284906955948415,1.4129117620828855,4.372469865437644,0.20240859251543672,318.33582629312366,1.750089802636607
1698,2269,7731,0.2934937265554262,0.0187,0.0012,0.0175,264106.49047734094,4.090136127008362,1.804838129176269,4.869159281248412,0.173257156792923,583.0595849486481,2.021896814215983
1699,2567,7433,0.3453518094981838,0.0186,0.0012,0.0174,265007.11002818594,4.089591885016343,1.8069334649274216,3.6611669308486845,-119.75546262811403,55.10904574180901,121.40410996140027
1700,158,9842,0.016053647632595,0.0207,0.0015,0.0192,276767.17166771955,4.2720979250607645,1.8810375420247116,5.202177772665527,0.22469123271999467,939.4267334246405,2.1301499184958415
1701,8948,1052,8.505703422053232,0.0057,0.0005,0.0052,280521.5981650329,2.482759655738253,1.0263036837522965,4.682565384892416,0.29175729546928364,1681.4751769927852,1.7561744802499073
1702,447,9553,0.04679158379566628,0.021,0.0015,0.0195,273698.4772844718,4.304280486882133,1.9044919522235944,5.1624476276017,0.22906513960866018,883.826730490012,2.1063436338875126
1703,9868,132,74.75757575757575,0.0048000000000000004,0.0005,0.0043,288599.0488514724,1.9616913735714552,0.7559343731050825,4.773964130991572,0.07190564710657733,6611.167349198354,2.008387622286403
1704,499,9501,0.05252078728554889,0.0208,0.0015,0.019299999999999998,271489.9660651047,4.205103525410623,1.8515660445251172,5.15144528833255,0.2684389143697307,790.2218660158157,2.062655536562771
1705,8301,1699,4.885815185403178,0.0072,0.0006,0.0066,276374.8740366658,2.821596744607063,1.1977387383033355,2.6989236418384466,-88.29855465156237,19.206921979066667,89.5008621090879
1706,4516,5484,0.8234865061998541,0.0158,0.0009,0.014900000000000002,261000.49075864904,3.57880929025345,1.5522285984620225,4.593619288325999,0.24003541065702508,381.1751929182121,1.8170235283190093
1707,8840,1160,7.620689655172414,0.0061,0.0006,0.0055000000000000005,280801.40431900637,2.5010069801489787,1.02979486531878,2.5099002633574545,-122.97203431045656,16.88213110805822,124.08728417458848
1708,129,9871,0.013068584743187114,0.0214,0.0016,0.019799999999999998,274448.5711552522,4.488245165349185,2.0000274608045996,5.230591820034478,0.24503664758493726,999.4223916560006,2.12359874159997
1709,7174,2826,2.538570417551309,0.0093,0.0006,0.0087,268569.85454055644,3.0060152927891615,1.2751031007781375,2.954453814511178,-95.94400425638482,25.07382596208064,97.26322370785198
1710,9354,646,14.479876160990711,0.0052,0.0005,0.004699999999999999,284929.6740953669,2.229144946669347,0.8939335172592742,4.888485337382453,0.2532716472703228,3837.1500758656252,1.8740240661011272
1711,1702,8298,0.20510966497951313,0.0205,0.0013,0.019200000000000002,266181.1695137824,4.241253022150493,1.8796430590386044,4.952404336331121,0.2015759829880718,628.4005560339724,2.0331486830417775
1712,6267,3733,1.678810608090008,0.0121,0.0007,0.0114,264353.55231267726,3.130538122049413,1.3352196388868034,4.307922335158947,0.22872708261438549,282.5922324624487,1.6920008806882694
1713,758,9242,0.08201687946331963,0.0205,0.0015,0.019,272322.627775417,4.143149460658211,1.8155113400600265,5.15163550158649,0.2343968451537336,903.686467814671,2.0946237257494165
1714,102,9898,0.010305112143867447,0.0206,0.0015,0.0191,275943.25971335423,4.327333534469016,1.9163566162260193,5.2406723983985755,0.253662036964034,1015.939261741302,2.1188407520261783
1715,578,9422,0.06134578645722776,0.0207,0.0015,0.0192,276625.82543125853,4.074300928708874,1.770682136664067,5.179041282566968,0.21912059155909594,974.4518798835746,2.1216368545653115
1716,8905,1095,8.132420091324201,0.0057,0.0006,0.0051,280825.4439505939,2.434065317044876,0.9948183176938862,4.825318925562386,0.32375599877421424,2162.870978189721,1.7827458780819887
1717,9646,354,27.24858757062147,0.005000000000000001,0.0005,0.0045000000000000005,287551.53292404517,2.163994279317273,0.8614785580931089,4.798872628844126,0.15174976698488457,4920.485665044559,1.9388217615231331
1718,681,9319,0.07307651035518832,0.0205,0.0015,0.019,272562.53307292133,4.2604748597488955,1.8840347726678028,5.128888877728355,0.20238000156405567,897.7198157166372,2.117577195151087
1719,9616,384,25.041666666666668,0.0049,0.0005,0.004399999999999999,287987.81288569106,2.1320638353902117,0.8464014960087601,2.2009406511506215,-99.16104740446781,16.07480477061318,100.13684799339183
1720,2730,7270,0.37551581843191195,0.0176,0.0011,0.0165,262161.608781437,4.055621506999572,1.787799526195212,4.878524663697791,0.24728567921940509,596.7349007187416,1.9468408531024095
1721,9326,674,13.836795252225519,0.0052,0.0005,0.004699999999999999,285312.8267192968,2.2066414038000017,0.8779158265406447,4.834979684437751,0.25852461579139474,3251.5150586965633,1.8462533576851727
1722,8450,1550,5.451612903225806,0.0065,0.0006,0.0059,278668.33583909925,2.5286459308397404,1.0316542154095834,2.638893407251751,-94.30509586608427,19.447645527847737,95.47708597077342
1723,8329,1671,4.9844404548174746,0.0067,0.0006,0.0061,277687.87926509697,2.467690030175209,1.0001804808149755,2.6796218943003303,-114.20729182537863,19.452393869207654,115.40000493712066
1724,9383,617,15.20745542949757,0.0051,0.0005,0.0046,287044.97693456715,2.231572097982204,0.8915040513819682,2.3152912146366154,-118.19350598461256,16.14463066654795,119.21883280603835
1725,8110,1890,4.291005291005291,0.0071,0.0006,0.006500000000000001,275665.73417111294,2.853132439167915,1.2124458780647882,4.555527239634922,0.3295109423391387,798.146508039372,1.6744539886042882
1726,8931,1069,8.354536950420954,0.0058,0.0005,0.005299999999999999,280537.85116128495,2.5433229884668793,1.053057202392123,4.813677328846148,0.310997950208507,2188.6999984160952,1.792055678069753
1727,9456,544,17.38235294117647,0.0052,0.0005,0.004699999999999999,286891.7022719107,2.1844311508728818,0.8695187564082331,4.881923278274545,0.2303794147598049,4175.876701341236,1.8934321720170784
1728,852,9148,0.09313511149978138,0.0201,0.0014,0.0187,271328.4490792378,4.1832513158841405,1.842611536206111,5.111365692317778,0.24581002659719994,794.2000218487862,2.0638648574340777
1729,9528,472,20.1864406779661,0.0051,0.0005,0.0046,286969.50269767793,2.1330656988142036,0.8413943820656724,4.7606176324334735,0.1594127249618814,4068.7708767158515,1.9159345631183642
1730,5020,4980,1.0080321285140563,0.0157,0.0008,0.014899999999999998,259199.4915790021,3.443999305625116,1.4861524944439015,4.417525274674905,0.20653193949977985,282.0988411816,1.7720694986441212
1731,8444,1556,5.426735218508997,0.0064,0.0006,0.0058000000000000005,278902.35556604597,2.6081848695732495,1.0778283516681233,4.594728466715104,0.29668579886201424,1094.628011061107,1.7204658990596173
1732,2402,7598,0.31613582521716244,0.0182,0.0012,0.017,263062.32799798483,4.262765958940261,1.9064164688310514,3.667332389271259,-117.81866286706342,50.400306430857924,119.4716594361166
1733,493,9507,0.051856526769748605,0.0207,0.0015,0.0192,274021.2408459956,4.058445426921258,1.766999472418878,5.172657807998499,0.22600734615462972,922.7043681355341,2.114965623679756
1734,2315,7685,0.30123617436564737,0.0191,0.0012,0.0179,262645.64733000234,4.010159806189266,1.7604100483874048,4.877681380246293,0.2232499947085819,567.7701590593075,1.9737402624969254
1735,9058,942,9.615711252653927,0.0054,0.0005,0.0049,282948.45245008107,2.4042038682063724,0.9891529748802834,2.4289529805363865,-30.749201230672973,15.175154171607225,31.829392687713593
1736,399,9601,0.04155817102385168,0.0203,0.0015,0.018799999999999997,274021.2542283353,4.284319781729191,1.8917085977870882,5.180949328921984,0.23211118936416203,936.2885282120166,2.1117260713208355
1737,476,9524,0.0499790004199916,0.0216,0.0015,0.0201,274031.8705413147,4.152162149862224,1.8163005321682226,5.115872904436407,0.21276942473227445,831.9604477927967,2.1003372264732767
1738,6663,3337,1.9967036260113875,0.0108,0.0007,0.010100000000000001,265284.57996226085,3.1837170112493625,1.3676591201833883,3.0456025407806453,-103.10052041066615,24.802398065738775,104.46231378748065
1739,9624,376,25.595744680851062,0.0049,0.0005,0.004399999999999999,287891.16803426633,2.1182138991317703,0.8392196474370135,4.932768529716093,0.16416516707145912,6546.570601262405,1.9815230783448259
1740,3340,6660,0.5015015015015015,0.0183,0.001,0.0173,259787.0426378315,3.943977209828728,1.7357422789976775,4.68449138516388,0.1788743736696499,428.8401414747195,1.9275974002882548
1741,218,9782,0.0222858311183807,0.0193,0.0016,0.0177,278978.11245084263,4.334200102293913,1.916712042043952,5.269296313050028,0.25277362236962647,1105.8106225633178,2.1304920121421422
1742,1655,8345,0.1983223487118035,0.0205,0.0013,0.019200000000000002,266860.803889681,4.044558886821223,1.7706058278227863,3.7758363201514356,-118.04574573971237,67.05434107727055,119.7517159790612
1743,9639,361,26.700831024930746,0.0051,0.0005,0.0046,286397.9712903012,2.232471391537502,0.8980618161303432,4.752774158026074,0.13964459449379316,4437.292474878528,1.934137398298723
1744,191,9809,0.019471913548781732,0.021,0.0016,0.0194,277014.55817199976,4.375156239828382,1.9363336569740173,5.270576500010768,0.26417143714265884,1070.6095793491,2.121174052483619
1745,378,9622,0.03928497193930576,0.0208,0.0015,0.019299999999999998,273432.6641087435,4.406995872494587,1.9588216737077482,5.157481103492182,0.2180709911752361,889.9693166221272,2.116308573177641
1746,9846,154,63.935064935064936,0.004700000000000001,0.0005,0.004200000000000001,289330.85671243374,2.110566652058449,0.8335738748008549,4.977036734567044,0.10709135230127206,9538.877032760922,2.0590593987951475
1747,6809,3191,2.1338138514572234,0.0104,0.0007,0.0097,269212.39354804734,3.174028928233107,1.362830782645445,3.026975460810218,-117.50937064411316,27.502382083571728,118.8603388912047
1748,501,9499,0.052742393936203814,0.0205,0.0015,0.019,276215.0598890352,4.295549298524394,1.8932052738296445,5.264790179382776,0.2966979565560639,1010.5167282299974,2.082755109524841
1749,147,9853,0.014919313914543793,0.0217,0.0015,0.0202,275432.6516715641,4.220028472414372,1.8538492155755961,5.259845176627018,0.2864012703824579,969.7693816385826,2.0944842121604905
1750,226,9774,0.023122570083896052,0.0206,0.0015,0.0191,276744.3101046895,4.271127929418468,1.8829386645440673,5.19349748054554,0.2267011809484587,952.0259018877848,2.1228405377647963
1751,8983,1017,8.83284169124877,0.0056,0.0006,0.005,282218.11174821446,2.355046548001022,0.9494679330240278,4.789889287050304,0.2830566721106209,2288.236105852481,1.8099532580829076
1752,330,9670,0.03412616339193381,0.0211,0.0015,0.0196,276998.23617176164,4.390022419541099,1.947554535053907,5.184190231992803,0.21046147845320834,952.1418174823801,2.135739221383488
